Review_ID,Review,Sentiment,Product_Category,Rating
1932,The product arrived damaged and did not work properly. I would not purchase it again.,Negative,Clothing,1
1933,I absolutely love this product. The quality is excellent and it works perfectly. I am very satisfied.,Positive,Kitchen,4
1934,It is an average product. Nothing particularly impressive. It is suitable for basic use.,Neutral,Furniture,3
1935,I absolutely love this product. The quality is excellent and it works perfectly. Highly recommended.,Positive,Kitchen,5
1936,I expected much better quality. This was a disappointing purchase. I regret buying it.,Negative,Kitchen,2
1937,I expected much better quality. This was a disappointing purchase. Customer support did not help much.,Negative,Beauty,1
1938,The product matches the description and is fairly average. It could be improved.,Neutral,Mobile Accessories,3
1939,"The product is comfortable, reliable, and worth the money. I am very satisfied.",Positive,Electronics,5
1940,I absolutely love this product. The quality is excellent and it works perfectly. I am very satisfied.,Positive,Home Appliances,4
1941,"Overall, the experience was okay. The experience was acceptable.",Neutral,Electronics,3
1942,The product stopped working after a few days. Not recommended. I would not purchase it again.,Negative,Sports,2
1943,"It is a decent purchase, but I expected slightly more. Delivery was normal.",Neutral,Clothing,2
1944,I am satisfied with the quality and the overall experience. Highly recommended.,Positive,Beauty,4
1945,Very happy with my purchase. The product feels durable and reliable. It is worth the price.,Positive,Mobile Accessories,5
1946,"The product is comfortable, reliable, and worth the money. I would purchase it again.",Positive,Home Appliances,5
1947,"The product does its basic job, but there is room for improvement. I may consider other options next time.",Neutral,Shoes,3
1948,The product stopped working after a few days. Not recommended. The delivery was also disappointing.,Negative,Kitchen,2
1949,The product arrived damaged and did not work properly. I would not purchase it again.,Negative,Furniture,2
1950,I am satisfied with the quality and the overall experience. The delivery was also good.,Positive,Mobile Accessories,5
1951,Waste of money. The product did not meet my expectations. Customer support did not help much.,Negative,Mobile Accessories,1
1952,"Overall, the experience was okay. Delivery was normal.",Neutral,Electronics,2
1953,"It is a decent purchase, but I expected slightly more. I may consider other options next time.",Neutral,Mobile Accessories,3
1954,Waste of money. The product did not meet my expectations. I would not purchase it again.,Negative,Furniture,1
1955,The product matches the description and is fairly average. Delivery was normal.,Neutral,Sports,3
1956,Works really well and looks great. Good value for money. I would purchase it again.,Positive,Shoes,5
1957,The product arrived damaged and did not work properly. I would not purchase it again.,Negative,Shoes,2
1958,I expected much better quality. This was a disappointing purchase. Customer support did not help much.,Negative,Clothing,1
1959,Waste of money. The product did not meet my expectations. It needs major improvement.,Negative,Clothing,2
1960,Very bad quality and definitely not worth the money. I would not purchase it again.,Negative,Beauty,1
1961,I am satisfied with the quality and the overall experience. The delivery was also good.,Positive,Shoes,4
1962,I am disappointed with this product. The quality is very poor. The delivery was also disappointing.,Negative,Home Appliances,1
1963,I absolutely love this product. The quality is excellent and it works perfectly. It is worth the price.,Positive,Electronics,4
1964,The product has several problems and does not work as advertised. It needs major improvement.,Negative,Kitchen,1
1965,"The features are useful, although the performance is average. The experience was acceptable.",Neutral,Clothing,2
1966,Works really well and looks great. Good value for money. I would purchase it again.,Positive,Beauty,4
1967,I expected much better quality. This was a disappointing purchase. I regret buying it.,Negative,Home Appliances,2
1968,Very bad quality and definitely not worth the money. The delivery was also disappointing.,Negative,Shoes,2
1969,The product arrived damaged and did not work properly. The delivery was also disappointing.,Negative,Sports,2
1970,"The features are useful, although the performance is average. The experience was acceptable.",Neutral,Shoes,3
1971,I am satisfied with the quality and the overall experience. I am very satisfied.,Positive,Clothing,4
1972,The quality is acceptable for the price. The experience was acceptable.,Neutral,Beauty,2
1973,I am disappointed with this product. The quality is very poor. I regret buying it.,Negative,Shoes,2
1974,I am disappointed with this product. The quality is very poor. It needs major improvement.,Negative,Clothing,1
1975,The product has several problems and does not work as advertised. It needs major improvement.,Negative,Furniture,1
1976,The product arrived quickly and was exactly as described. I would purchase it again.,Positive,Books,5
1977,Very bad quality and definitely not worth the money. I regret buying it.,Negative,Shoes,1
1978,"The features are useful, although the performance is average. The experience was acceptable.",Neutral,Furniture,3
1979,"The product is comfortable, reliable, and worth the money. I would purchase it again.",Positive,Beauty,5
1980,It arrived on time and appears to work normally. I may consider other options next time.,Neutral,Shoes,2
1981,Waste of money. The product did not meet my expectations. I regret buying it.,Negative,Kitchen,1
1982,I am satisfied with the quality and the overall experience. I would purchase it again.,Positive,Books,5
1983,It arrived on time and appears to work normally. I may consider other options next time.,Neutral,Home Appliances,2
1984,Waste of money. The product did not meet my expectations. Customer support did not help much.,Negative,Shoes,1
1985,I am disappointed with this product. The quality is very poor. I regret buying it.,Negative,Sports,1
1986,The product is neither very good nor very bad. Delivery was normal.,Neutral,Books,3
